costo= 0.67464128249486 solucion = [330.0, 326.0, 167.0, 494.0, 495.0, 169.0, 328.0, 814.0, 655.0, 666.0, 28.0, 819.0, 1037.0, 818.0, 658.0, 1073.0, 166.0, 74.0, 980.0, 491.0, 979.0, 489.0, 327.0, 164.0, 817.0, 981.0, 492.0, 165.0, 654.0, 493.0, 163.0, 816.0, 815.0, 1.0, 329.0, 490.0, 3.0, 978.0, 2.0, 653.0] es factible true semilla = 216

costo= 1.705311296999054e7 solucion = [493.0, 490.0, 978.0, 2.0, 653.0, 654.0, 815.0, 979.0, 489.0, 164.0, 817.0, 165.0, 491.0, 980.0, 74.0, 658.0, 818.0, 28.0, 166.0, 819.0, 655.0, 169.0, 814.0, 494.0, 327.0, 492.0, 981.0, 3.0, 163.0, 816.0, 329.0, 1.0, 495.0, 1037.0, 666.0, 1073.0, 330.0, 326.0, 328.0, 167.0] es factible false semilla = 188

costo= 3.661859192679653e7 solucion = [2.0, 816.0, 490.0, 654.0, 329.0, 981.0, 163.0, 489.0, 327.0, 494.0, 167.0, 1.0, 653.0, 978.0, 164.0, 166.0, 74.0, 980.0, 491.0, 3.0, 165.0, 492.0, 817.0, 815.0, 979.0, 493.0, 495.0, 328.0, 814.0, 658.0, 666.0, 818.0, 819.0, 28.0, 169.0, 330.0, 1037.0, 655.0, 1073.0, 326.0] es factible false semilla = 359

costo= 1.628720397108737e7 solucion = [329.0, 2.0, 493.0, 1.0, 653.0, 815.0, 981.0, 979.0, 491.0, 489.0, 978.0, 3.0, 163.0, 816.0, 490.0, 654.0, 165.0, 817.0, 492.0, 327.0, 494.0, 167.0, 814.0, 495.0, 169.0, 655.0, 819.0, 28.0, 166.0, 164.0, 980.0, 74.0, 658.0, 666.0, 818.0, 1073.0, 330.0, 326.0, 1037.0, 328.0] es factible false semilla = 130

costo= 5.2963586928945705e7 solucion = [1073.0, 166.0, 980.0, 491.0, 978.0, 489.0, 327.0, 814.0, 655.0, 28.0, 819.0, 658.0, 74.0, 492.0, 165.0, 163.0, 816.0, 2.0, 653.0, 329.0, 493.0, 1.0, 495.0, 169.0, 326.0, 1037.0, 328.0, 167.0, 494.0, 164.0, 979.0, 815.0, 490.0, 654.0, 981.0, 3.0, 817.0, 666.0, 818.0, 330.0] es factible false semilla = 133

costo= 1.7053112903173983e7 solucion = [653.0, 654.0, 981.0, 816.0, 490.0, 815.0, 329.0, 1.0, 495.0, 167.0, 328.0, 1037.0, 666.0, 818.0, 658.0, 819.0, 166.0, 74.0, 980.0, 492.0, 978.0, 817.0, 163.0, 2.0, 493.0, 979.0, 489.0, 491.0, 165.0, 3.0, 164.0, 327.0, 494.0, 814.0, 655.0, 169.0, 28.0, 330.0, 326.0, 1073.0] es factible false semilla = 472

costo= 4.445280323334364e7 solucion = [980.0, 491.0, 978.0, 329.0, 979.0, 494.0, 167.0, 814.0, 327.0, 489.0, 163.0, 2.0, 654.0, 493.0, 1.0, 495.0, 328.0, 326.0, 1073.0, 658.0, 74.0, 492.0, 165.0, 490.0, 653.0, 815.0, 816.0, 981.0, 817.0, 3.0, 164.0, 166.0, 169.0, 655.0, 330.0, 818.0, 28.0, 666.0, 1037.0, 819.0] es factible false semilla = 454

costo= 1.7053112993835144e7 solucion = [819.0, 28.0, 330.0, 166.0, 655.0, 169.0, 167.0, 326.0, 1073.0, 666.0, 818.0, 814.0, 494.0, 327.0, 489.0, 981.0, 165.0, 492.0, 980.0, 74.0, 658.0, 1037.0, 328.0, 495.0, 1.0, 163.0, 817.0, 978.0, 329.0, 816.0, 654.0, 3.0, 490.0, 815.0, 653.0, 979.0, 491.0, 164.0, 493.0, 2.0] es factible false semilla = 225

costo= 7.225617145172743e6 solucion = [489.0, 164.0, 3.0, 981.0, 165.0, 491.0, 980.0, 74.0, 658.0, 666.0, 655.0, 818.0, 166.0, 1073.0, 814.0, 28.0, 169.0, 1037.0, 819.0, 330.0, 326.0, 328.0, 167.0, 495.0, 494.0, 327.0, 492.0, 817.0, 493.0, 815.0, 1.0, 163.0, 329.0, 816.0, 654.0, 2.0, 490.0, 978.0, 653.0, 979.0] es factible false semilla = 138

costo= 2.938483729661876e7 solucion = [495.0, 328.0, 326.0, 1073.0, 655.0, 819.0, 330.0, 814.0, 28.0, 658.0, 74.0, 980.0, 491.0, 3.0, 981.0, 329.0, 654.0, 979.0, 165.0, 492.0, 666.0, 818.0, 164.0, 817.0, 163.0, 493.0, 653.0, 1.0, 815.0, 816.0, 2.0, 490.0, 978.0, 489.0, 327.0, 166.0, 1037.0, 169.0, 167.0, 494.0] es factible false semilla = 23

costo= 3.79190366041363e7 solucion = [28.0, 658.0, 74.0, 980.0, 491.0, 492.0, 165.0, 163.0, 489.0, 327.0, 814.0, 330.0, 818.0, 666.0, 655.0, 1073.0, 169.0, 1037.0, 819.0, 166.0, 164.0, 817.0, 3.0, 490.0, 2.0, 653.0, 978.0, 815.0, 654.0, 981.0, 979.0, 494.0, 326.0, 167.0, 328.0, 495.0, 1.0, 493.0, 329.0, 816.0] es factible false semilla = 256

costo= 1.4345777069692234e7 solucion = [816.0, 2.0, 653.0, 329.0, 163.0, 1.0, 654.0, 978.0, 817.0, 164.0, 492.0, 980.0, 666.0, 330.0, 655.0, 819.0, 658.0, 74.0, 166.0, 28.0, 818.0, 1073.0, 326.0, 169.0, 814.0, 167.0, 328.0, 1037.0, 495.0, 494.0, 327.0, 489.0, 491.0, 3.0, 165.0, 490.0, 493.0, 815.0, 981.0, 979.0] es factible false semilla = 264

costo= 0.6259154980221285 solucion = [1073.0, 658.0, 655.0, 666.0, 28.0, 169.0, 326.0, 167.0, 494.0, 495.0, 328.0, 814.0, 818.0, 1037.0, 330.0, 819.0, 166.0, 74.0, 980.0, 492.0, 327.0, 164.0, 979.0, 3.0, 654.0, 165.0, 491.0, 489.0, 817.0, 493.0, 329.0, 978.0, 490.0, 816.0, 981.0, 815.0, 1.0, 653.0, 163.0, 2.0] es factible true semilla = 483

costo= 5.070805270525503e7 solucion = [329.0, 653.0, 815.0, 981.0, 489.0, 327.0, 980.0, 74.0, 658.0, 819.0, 655.0, 330.0, 28.0, 169.0, 495.0, 493.0, 817.0, 165.0, 491.0, 492.0, 666.0, 1073.0, 818.0, 166.0, 164.0, 3.0, 978.0, 2.0, 163.0, 1.0, 167.0, 328.0, 814.0, 1037.0, 326.0, 494.0, 979.0, 654.0, 816.0, 490.0] es factible false semilla = 324

costo= 9.150870245496058e7 solucion = [2.0, 653.0, 163.0, 490.0, 3.0, 818.0, 819.0, 658.0, 74.0, 489.0, 979.0, 494.0, 495.0, 329.0, 816.0, 981.0, 165.0, 491.0, 980.0, 1073.0, 666.0, 817.0, 815.0, 654.0, 978.0, 492.0, 166.0, 28.0, 814.0, 327.0, 164.0, 493.0, 1.0, 167.0, 326.0, 169.0, 328.0, 1037.0, 655.0, 330.0] es factible false semilla = 162

costo= 7.225617161453044e6 solucion = [2.0, 493.0, 490.0, 978.0, 489.0, 981.0, 3.0, 491.0, 979.0, 164.0, 980.0, 74.0, 658.0, 819.0, 818.0, 28.0, 666.0, 655.0, 330.0, 166.0, 1073.0, 326.0, 169.0, 328.0, 1037.0, 814.0, 495.0, 167.0, 494.0, 327.0, 492.0, 165.0, 817.0, 163.0, 653.0, 654.0, 815.0, 1.0, 329.0, 816.0] es factible false semilla = 110

costo= 2.0718113977193154e7 solucion = [814.0, 328.0, 167.0, 495.0, 1.0, 493.0, 815.0, 653.0, 490.0, 816.0, 329.0, 981.0, 492.0, 327.0, 489.0, 817.0, 163.0, 165.0, 3.0, 164.0, 74.0, 658.0, 818.0, 330.0, 819.0, 1073.0, 326.0, 494.0, 1037.0, 666.0, 28.0, 655.0, 169.0, 166.0, 980.0, 491.0, 979.0, 654.0, 978.0, 2.0] es factible false semilla = 312

costo= 0.67464128249486 solucion = [330.0, 326.0, 167.0, 494.0, 495.0, 169.0, 328.0, 814.0, 655.0, 666.0, 28.0, 819.0, 1037.0, 818.0, 658.0, 1073.0, 166.0, 74.0, 980.0, 491.0, 979.0, 489.0, 327.0, 164.0, 817.0, 981.0, 492.0, 165.0, 654.0, 493.0, 163.0, 816.0, 815.0, 1.0, 329.0, 490.0, 3.0, 978.0, 2.0, 653.0] es factible true semilla = 216

costo= 1.705311296999054e7 solucion = [493.0, 490.0, 978.0, 2.0, 653.0, 654.0, 815.0, 979.0, 489.0, 164.0, 817.0, 165.0, 491.0, 980.0, 74.0, 658.0, 818.0, 28.0, 166.0, 819.0, 655.0, 169.0, 814.0, 494.0, 327.0, 492.0, 981.0, 3.0, 163.0, 816.0, 329.0, 1.0, 495.0, 1037.0, 666.0, 1073.0, 330.0, 326.0, 328.0, 167.0] es factible false semilla = 188

costo= 3.661859192679653e7 solucion = [2.0, 816.0, 490.0, 654.0, 329.0, 981.0, 163.0, 489.0, 327.0, 494.0, 167.0, 1.0, 653.0, 978.0, 164.0, 166.0, 74.0, 980.0, 491.0, 3.0, 165.0, 492.0, 817.0, 815.0, 979.0, 493.0, 495.0, 328.0, 814.0, 658.0, 666.0, 818.0, 819.0, 28.0, 169.0, 330.0, 1037.0, 655.0, 1073.0, 326.0] es factible false semilla = 359

costo= 1.628720397108737e7 solucion = [329.0, 2.0, 493.0, 1.0, 653.0, 815.0, 981.0, 979.0, 491.0, 489.0, 978.0, 3.0, 163.0, 816.0, 490.0, 654.0, 165.0, 817.0, 492.0, 327.0, 494.0, 167.0, 814.0, 495.0, 169.0, 655.0, 819.0, 28.0, 166.0, 164.0, 980.0, 74.0, 658.0, 666.0, 818.0, 1073.0, 330.0, 326.0, 1037.0, 328.0] es factible false semilla = 130

costo= 5.2963586928945705e7 solucion = [1073.0, 166.0, 980.0, 491.0, 978.0, 489.0, 327.0, 814.0, 655.0, 28.0, 819.0, 658.0, 74.0, 492.0, 165.0, 163.0, 816.0, 2.0, 653.0, 329.0, 493.0, 1.0, 495.0, 169.0, 326.0, 1037.0, 328.0, 167.0, 494.0, 164.0, 979.0, 815.0, 490.0, 654.0, 981.0, 3.0, 817.0, 666.0, 818.0, 330.0] es factible false semilla = 133

costo= 1.7053112903173983e7 solucion = [653.0, 654.0, 981.0, 816.0, 490.0, 815.0, 329.0, 1.0, 495.0, 167.0, 328.0, 1037.0, 666.0, 818.0, 658.0, 819.0, 166.0, 74.0, 980.0, 492.0, 978.0, 817.0, 163.0, 2.0, 493.0, 979.0, 489.0, 491.0, 165.0, 3.0, 164.0, 327.0, 494.0, 814.0, 655.0, 169.0, 28.0, 330.0, 326.0, 1073.0] es factible false semilla = 472

costo= 4.445280323334364e7 solucion = [980.0, 491.0, 978.0, 329.0, 979.0, 494.0, 167.0, 814.0, 327.0, 489.0, 163.0, 2.0, 654.0, 493.0, 1.0, 495.0, 328.0, 326.0, 1073.0, 658.0, 74.0, 492.0, 165.0, 490.0, 653.0, 815.0, 816.0, 981.0, 817.0, 3.0, 164.0, 166.0, 169.0, 655.0, 330.0, 818.0, 28.0, 666.0, 1037.0, 819.0] es factible false semilla = 454

costo= 1.7053112993835144e7 solucion = [819.0, 28.0, 330.0, 166.0, 655.0, 169.0, 167.0, 326.0, 1073.0, 666.0, 818.0, 814.0, 494.0, 327.0, 489.0, 981.0, 165.0, 492.0, 980.0, 74.0, 658.0, 1037.0, 328.0, 495.0, 1.0, 163.0, 817.0, 978.0, 329.0, 816.0, 654.0, 3.0, 490.0, 815.0, 653.0, 979.0, 491.0, 164.0, 493.0, 2.0] es factible false semilla = 225

costo= 7.225617145172743e6 solucion = [489.0, 164.0, 3.0, 981.0, 165.0, 491.0, 980.0, 74.0, 658.0, 666.0, 655.0, 818.0, 166.0, 1073.0, 814.0, 28.0, 169.0, 1037.0, 819.0, 330.0, 326.0, 328.0, 167.0, 495.0, 494.0, 327.0, 492.0, 817.0, 493.0, 815.0, 1.0, 163.0, 329.0, 816.0, 654.0, 2.0, 490.0, 978.0, 653.0, 979.0] es factible false semilla = 138

costo= 2.938483729661876e7 solucion = [495.0, 328.0, 326.0, 1073.0, 655.0, 819.0, 330.0, 814.0, 28.0, 658.0, 74.0, 980.0, 491.0, 3.0, 981.0, 329.0, 654.0, 979.0, 165.0, 492.0, 666.0, 818.0, 164.0, 817.0, 163.0, 493.0, 653.0, 1.0, 815.0, 816.0, 2.0, 490.0, 978.0, 489.0, 327.0, 166.0, 1037.0, 169.0, 167.0, 494.0] es factible false semilla = 23

costo= 3.79190366041363e7 solucion = [28.0, 658.0, 74.0, 980.0, 491.0, 492.0, 165.0, 163.0, 489.0, 327.0, 814.0, 330.0, 818.0, 666.0, 655.0, 1073.0, 169.0, 1037.0, 819.0, 166.0, 164.0, 817.0, 3.0, 490.0, 2.0, 653.0, 978.0, 815.0, 654.0, 981.0, 979.0, 494.0, 326.0, 167.0, 328.0, 495.0, 1.0, 493.0, 329.0, 816.0] es factible false semilla = 256

costo= 1.4345777069692234e7 solucion = [816.0, 2.0, 653.0, 329.0, 163.0, 1.0, 654.0, 978.0, 817.0, 164.0, 492.0, 980.0, 666.0, 330.0, 655.0, 819.0, 658.0, 74.0, 166.0, 28.0, 818.0, 1073.0, 326.0, 169.0, 814.0, 167.0, 328.0, 1037.0, 495.0, 494.0, 327.0, 489.0, 491.0, 3.0, 165.0, 490.0, 493.0, 815.0, 981.0, 979.0] es factible false semilla = 264

costo= 0.6259154980221285 solucion = [1073.0, 658.0, 655.0, 666.0, 28.0, 169.0, 326.0, 167.0, 494.0, 495.0, 328.0, 814.0, 818.0, 1037.0, 330.0, 819.0, 166.0, 74.0, 980.0, 492.0, 327.0, 164.0, 979.0, 3.0, 654.0, 165.0, 491.0, 489.0, 817.0, 493.0, 329.0, 978.0, 490.0, 816.0, 981.0, 815.0, 1.0, 653.0, 163.0, 2.0] es factible true semilla = 483

costo= 5.070805270525503e7 solucion = [329.0, 653.0, 815.0, 981.0, 489.0, 327.0, 980.0, 74.0, 658.0, 819.0, 655.0, 330.0, 28.0, 169.0, 495.0, 493.0, 817.0, 165.0, 491.0, 492.0, 666.0, 1073.0, 818.0, 166.0, 164.0, 3.0, 978.0, 2.0, 163.0, 1.0, 167.0, 328.0, 814.0, 1037.0, 326.0, 494.0, 979.0, 654.0, 816.0, 490.0] es factible false semilla = 324

costo= 9.150870245496058e7 solucion = [2.0, 653.0, 163.0, 490.0, 3.0, 818.0, 819.0, 658.0, 74.0, 489.0, 979.0, 494.0, 495.0, 329.0, 816.0, 981.0, 165.0, 491.0, 980.0, 1073.0, 666.0, 817.0, 815.0, 654.0, 978.0, 492.0, 166.0, 28.0, 814.0, 327.0, 164.0, 493.0, 1.0, 167.0, 326.0, 169.0, 328.0, 1037.0, 655.0, 330.0] es factible false semilla = 162

costo= 7.225617161453044e6 solucion = [2.0, 493.0, 490.0, 978.0, 489.0, 981.0, 3.0, 491.0, 979.0, 164.0, 980.0, 74.0, 658.0, 819.0, 818.0, 28.0, 666.0, 655.0, 330.0, 166.0, 1073.0, 326.0, 169.0, 328.0, 1037.0, 814.0, 495.0, 167.0, 494.0, 327.0, 492.0, 165.0, 817.0, 163.0, 653.0, 654.0, 815.0, 1.0, 329.0, 816.0] es factible false semilla = 110

costo= 2.0718113977193154e7 solucion = [814.0, 328.0, 167.0, 495.0, 1.0, 493.0, 815.0, 653.0, 490.0, 816.0, 329.0, 981.0, 492.0, 327.0, 489.0, 817.0, 163.0, 165.0, 3.0, 164.0, 74.0, 658.0, 818.0, 330.0, 819.0, 1073.0, 326.0, 494.0, 1037.0, 666.0, 28.0, 655.0, 169.0, 166.0, 980.0, 491.0, 979.0, 654.0, 978.0, 2.0] es factible false semilla = 312

costo= 0.67464128249486 solucion = [330.0, 326.0, 167.0, 494.0, 495.0, 169.0, 328.0, 814.0, 655.0, 666.0, 28.0, 819.0, 1037.0, 818.0, 658.0, 1073.0, 166.0, 74.0, 980.0, 491.0, 979.0, 489.0, 327.0, 164.0, 817.0, 981.0, 492.0, 165.0, 654.0, 493.0, 163.0, 816.0, 815.0, 1.0, 329.0, 490.0, 3.0, 978.0, 2.0, 653.0] es factible true semilla = 216

costo= 1.705311296999054e7 solucion = [493.0, 490.0, 978.0, 2.0, 653.0, 654.0, 815.0, 979.0, 489.0, 164.0, 817.0, 165.0, 491.0, 980.0, 74.0, 658.0, 818.0, 28.0, 166.0, 819.0, 655.0, 169.0, 814.0, 494.0, 327.0, 492.0, 981.0, 3.0, 163.0, 816.0, 329.0, 1.0, 495.0, 1037.0, 666.0, 1073.0, 330.0, 326.0, 328.0, 167.0] es factible false semilla = 188

0.6259154980221285
